Periodo;Tipo Producto;Continente;Pais;Ingresos;Gastos
2017;Musica; Europa;Ucrania;169446,04;108929,60
2017;PC; Europa;Ucrania;621302,14;537342,39
2017;Tablets; Europa;Ucrania;129576,38;103661,11
2017;TV; Europa;Ucrania;75017,91;46164,86
2017;Accesorios; America;Estados Unidos;3215952,87;2472966,32
2017;Aplicaciones; America;Estados Unidos;5543583,08;2892304,21
2017;Celulares; America;Estados Unidos;15543772,18;13009461,50
2017;Musica; America;Estados Unidos;5338265,18;2785181,83
2017;PC; America;Estados Unidos;18223732,89;15536679,65
2017;Tablets; America;Estados Unidos;4379736,92;3748333,20
2017;TV; America;Estados Unidos;2435429,74;1526251,32
2017;Accesorios; America;Venezuela;79926,05;71686,25
2017;Aplicaciones; America;Venezuela;119363,24;78203,50
2017;Celulares; America;Venezuela;299887,81;268971,54
2017;Musica; America;Venezuela;133405,97;83996,35
2017;PC; America;Venezuela;566975,39;465729,79
2017;Tablets; America;Venezuela;90716,06;78116,61
2017;TV; America;Venezuela;48969,53;30832,67
2017;Accesorios; Asia;Yemen;58293,95;47884,32
2017;Aplicaciones; Asia;Yemen;99322,50;54175,91
2017;Celulares; Asia;Yemen;273572,50;240611,96
2017;Musica; Asia;Yemen;142407,60;87635,45
2017;PC; Asia;Yemen;410358,75;346240,20
2017;Tablets; Asia;Yemen;100929,66;78988,43
2017;TV; Asia;Yemen;43925,73;28237,97
2017;Accesorios; africa;Sudafrica;123843,85;108724,58
2017;Aplicaciones; africa;Sudafrica;235258,92;151052,45
2017;Celulares; africa;Sudafrica;591326,48;512116,23
2017;Musica; africa;Sudafrica;252450,92;134009,36
2017;PC; africa;Sudafrica;713448,25;562604,91
2017;Tablets; africa;Sudafrica;193620,17;155942,13
2017;TV; africa;Sudafrica;96242,29;55018,51
2017;Accesorios; Oceania;Nueva Zelanda;11883,16;10892,89
2017;Aplicaciones; Oceania;Nueva Zelanda;21499,28;12208,04
2017;Celulares; Oceania;Nueva Zelanda;60105,50;51236,84
2017;Musica; Oceania;Nueva Zelanda;22680,48;12361,56
2017;PC; Oceania;Nueva Zelanda;62059,77;50400,28
2017;Tablets; Oceania;Nueva Zelanda;16414,94;15187,04
2017;TV; Oceania;Nueva Zelanda;8858,66;5462,72
2018;Accesorios; africa;Angola;64032,82;51477,36
2018;Aplicaciones; africa;Angola;103163,98;61898,39
2018;Celulares; africa;Angola;350757,54;306912,85
2018;Musica; africa;Angola;106290,16;70860,11
2018;PC; africa;Angola;471166,85;396378,46
2018;Tablets; africa;Angola;82639,21;66747,06
2018;TV; africa;Angola;40265,53;24778,79
2018;Accesorios; America;Argentina;95172,05;84357,04
2018;Aplicaciones; America;Argentina;135405,13;85255,08
2018;Celulares; America;Argentina;368602,85;296327,78
2018;Musica; America;Argentina;196796,44;107343,51
2018;PC; America;Argentina;546399,52;466046,65
2018;Tablets; America;Argentina;116987,30;100032,62
2018;TV; America;Argentina;71233,07;45792,69
2018;Accesorios; Oceania;Australia;56276,29;43614,13
2018;Aplicaciones; Oceania;Australia;111680,09;60307,25
2018;Celulares; Oceania;Australia;244181,89;178298,85
2018;Musica; Oceania;Australia;140553,48;73790,58
2018;PC; Oceania;Australia;369403,37;276113,37
2018;Tablets; Oceania;Australia;72214,19;52249,09
2018;TV; Oceania;Australia;46927,46;24636,92
2018;Accesorios; Europa;Austria;18271,44;15008,69
2018;Aplicaciones; Europa;Austria;30659,82;20087,47
2018;Celulares; Europa;Austria;68297,39;54637,91
2018;Musica; Europa;Austria;46061,03;26034,50
2018;PC; Europa;Austria;173738,98;155256,11
2018;Tablets; Europa;Austria;31740,78;28434,44
2018;TV; Europa;Austria;14331,58;8360,09
2018;Accesorios; Europa;Belgica;31889,36;24956,89
2018;Aplicaciones; Europa;Belgica;48204,85;30988,83
2018;Celulares; Europa;Belgica;130570,62;111082,47
2018;Musica; Europa;Belgica;56211,76;30660,96
2018;PC; Europa;Belgica;174552,31;152457,08
2018;Tablets; Europa;Belgica;48486,75;39670,98
2018;TV; Europa;Belgica;21847,79;14565,19
2018;Accesorios; America;Brasil;394028,21;354227,38
2018;Aplicaciones; America;Brasil;674197,61;393281,94
2018;Celulares; America;Brasil;1442033,78;1296373,81
2018;Musica; America;Brasil;865220,27;471938,33
2018;PC; America;Brasil;2414568,20;1990959,74
2018;Tablets; America;Brasil;687592,27;607639,68
2018;TV; America;Brasil;279855,61;152648,52
2018;Accesorios; America;Canada;1121785,51;877919,09
2018;Aplicaciones; America;Canada;2115995,40;1410663,60
2018;Celulares; America;Canada;5289988,51;4575125,20
2018;Musica; America;Canada;2257652,00;1505101,33
2018;PC; America;Canada;5450291,19;4703675,96
2018;Tablets; America;Canada;1348947,07;1084447,64
2018;TV; America;Canada;703492,60;410370,69
2018;Accesorios; Europa;Suiza;17151,68;14244,62
2018;Aplicaciones; Europa;Suiza;30267,67;16509,64
2018;Celulares; Europa;Suiza;84925,81;72793,55
2018;Musica; Europa;Suiza;33259,92;20941,43
2018;PC; Europa;Suiza;143399,31;128461,88
2018;Tablets; Europa;Suiza;24230,91;21758,37
2018;TV; Europa;Suiza;11570,58;6749,50
2018;Accesorios; America;Chile;50083,74;43405,91
2018;Aplicaciones; America;Chile;83413,48;47146,75
2018;Celulares; America;Chile;158372,90;141524,72
2018;Musica; America;Chile;83413,48;48657,87
2018;PC; America;Chile;304405,05;266354,42
2018;Tablets; America;Chile;64928,50;55910,65
2018;TV; America;Chile;30963,26;19904,95
2018;Accesorios; Asia;China;2264230,91;2037807,82
2018;Aplicaciones; Asia;China;3782922,36;2383241,09
2018;Celulares; Asia;China;8676912,83;7845375,35
2018;Musica; Asia;China;4682258,61;3221071,01
2018;PC; Asia;China;20340959,58;16813750,63
2018;Tablets; Asia;China;3794490,94;3098834,26
2018;TV; Asia;China;1582651,19;1046308,29
2018;Accesorios; africa;Camerun;53457,78;47889,26
2018;Aplicaciones; africa;Camerun;88981,33;57202,29
2018;Celulares; africa;Camerun;213831,11;190588,60
2018;Musica; africa;Camerun;111226,67;70031,60
2018;PC; africa;Camerun;293449,07;253793,79
2018;Tablets; africa;Camerun;89269,30;74391,08
2018;TV; africa;Camerun;34566,68;22221,44
2018;Accesorios; America;Colombia;105450,10;90385,80
2018;Aplicaciones; America;Colombia;205822,97;129592,24
2018;Celulares; America;Colombia;402697,11;362020,63
2018;Musica; America;Colombia;211301,14;126780,69
2018;PC; America;Colombia;882098,43;737492,13
2018;Tablets; America;Colombia;161078,84;132314,76
2018;TV; America;Colombia;89058,01;50337,14
2018;Accesorios; America;Costa Rica;10571,57;9422,49
2018;Aplicaciones; America;Costa Rica;16352,90;9539,19
2018;Celulares; America;Costa Rica;49367,25;40225,17
2018;Musica; America;Costa Rica;19381,22;12920,81
2018;PC; America;Costa Rica;95144,16;78154,13
2018;Tablets; America;Costa Rica;15080,49;12894,91
2018;TV; America;Costa Rica;7401,60;4758,17
2018;Accesorios; Europa;Republica Checa;21623,22;18135,60
2018;Aplicaciones; Europa;Republica Checa;32965,46;21976,97
2018;Celulares; Europa;Republica Checa;87371,87;75236,89
2018;Musica; Europa;Republica Checa;47551,95;28531,17
2018;PC; Europa;Republica Checa;199013,70;177144,07
2018;Tablets; Europa;Republica Checa;29852,06;25587,48
2018;TV; Europa;Republica Checa;14425,15;9616,77
2018;Accesorios; Europa;Alemania;1396235,62;1199383,63
2018;Aplicaciones; Europa;Alemania;2509318,56;1516345,36
2018;Celulares; Europa;Alemania;5053979,63;4193523,60
2018;Musica; Europa;Alemania;3353575,27;1838634,09
2018;PC; Europa;Alemania;11765001,76;9602424,63
2018;Tablets; Europa;Alemania;2307604,85;1883460,58
2018;TV; Europa;Alemania;1010795,93;619954,83
2018;Accesorios; America;Republica Dominicana;22427,19;18822,23
2018;Aplicaciones; America;Republica Dominicana;45392,64;33308,80
2018;Celulares; America;Republica Dominicana;88657,49;80200,93
2018;Musica; America;Republica Dominicana;53782,74;36303,35
2018;PC; America;Republica Dominicana;218233,83;193204,29
2018;Tablets; America;Republica Dominicana;33774,28;28910,79
2018;TV; America;Republica Dominicana;14834,19;10057,58
2018;Accesorios; africa;Argelia;85074,94;85254,05
2018;Aplicaciones; africa;Argelia;132366,60;77808,54
2018;Celulares; africa;Argelia;459231,07;445221,62
2018;Musica; africa;Argelia;221697,76;156666,42
2018;PC; africa;Argelia;737781,07;738954,81
2018;Tablets; africa;Argelia;116895,18;111488,78
2018;TV; africa;Argelia;58983,81;37339,31
2018;Accesorios; America;Ecuador;35394,77;34377,17
2018;Aplicaciones; America;Ecuador;69959,98;45204,91
2018;Celulares; America;Ecuador;180906,61;175236,96
2018;Musica; America;Ecuador;64656,15;39146,36
2018;PC; America;Ecuador;186559,94;156710,35
2018;Tablets; America;Ecuador;45112,73;40021,44
2018;TV; America;Ecuador;24567,56;17170,00
2018;Accesorios; africa;Egipto;222132,75;201086,61
2018;Aplicaciones; africa;Egipto;398456,02;236474,98
2018;Celulares; africa;Egipto;793823,22;769890,05
2018;Musica; africa;Egipto;386427,15;250211,58
2018;PC; africa;Egipto;1422266,61;1367251,46
2018;Tablets; africa;Egipto;301185,87;254132,68
2018;TV; africa;Egipto;165700,96;107587,27
2018;Accesorios; Europa;Espa¤a;88621,89;84247,07
2018;Aplicaciones; Europa;Espa¤a;143520,41;101553,06
2018;Celulares; Europa;Espa¤a;430561,23;347678,19
2018;Musica; Europa;Espa¤a;184993,99;121303,20
2018;PC; Europa;Espa¤a;784732,56;706259,31
2018;Tablets; Europa;Espa¤a;125073,06;114350,50
2018;TV; Europa;Espa¤a;64356,37;46750,31
2018;Accesorios; Europa;Finlandia;18621,13;15792,15
2018;Aplicaciones; Europa;Finlandia;29170,99;18550,59
2018;Celulares; Europa;Finlandia;56980,67;51428,08
2018;Musica; Europa;Finlandia;41897,55;27742,16
2018;PC; Europa;Finlandia;108191,14;102433,17
2018;Tablets; Europa;Finlandia;27660,52;25242,78
2018;TV; Europa;Finlandia;11057,05;7666,22
2018;Accesorios; Europa;Francia;167168,05;150912,40
2018;Aplicaciones; Europa;Francia;300519,67;180050,48
2018;Celulares; Europa;Francia;749868,12;711181,75
2018;Musica; Europa;Francia;382214,33;252920,45
2018;PC; Europa;Francia;1290756,61;1189014,62
2018;Tablets; Europa;Francia;228220,73;195225,43
2018;TV; Europa;Francia;113289,43;78779,73
2018;Accesorios; Europa;Reino Unido;151681,75;148731,71
2018;Aplicaciones; Europa;Reino Unido;199027,50;131660,87
2018;Celulares; Europa;Reino Unido;542232,39;501875,93
2018;Musica; Europa;Reino Unido;245941,12;159157,35
2018;PC; Europa;Reino Unido;1377270,28;1245311,00
2018;Tablets; Europa;Reino Unido;203137,21;177899,78
2018;TV; Europa;Reino Unido;88060,76;59472,33
2018;Accesorios; Europa;Grecia;33993,92;34713,34
2018;Aplicaciones; Europa;Grecia;46814,48;30008,93
2018;Celulares; Europa;Grecia;162228,40;153045,39
2018;Musica; Europa;Grecia;56306,08;37116,97
2018;PC; Europa;Grecia;199817,90;194558,52
2018;Tablets; Europa;Grecia;45640,86;42955,46
2018;TV; Europa;Grecia;24713,53;17472,46
2018;Accesorios; America;Guatemala;40595,71;40119,39
2018;Aplicaciones; America;Guatemala;63994,63;46652,08
2018;Celulares; America;Guatemala;122869,69;133628,16
2018;Musica; America;Guatemala;87764,06;65630,94
2018;PC; America;Guatemala;279249,29;268457,73
2018;Tablets; America;Guatemala;50219,22;51115,75
2018;TV; America;Guatemala;28009,81;17325,34
2018;Accesorios; Europa;Hungria;18670,18;17975,99
2018;Aplicaciones; Europa;Hungria;34763,00;23345,57
2018;Celulares; Europa;Hungria;114717,90;102676,48
2018;Musica; Europa;Hungria;38524,67;30518,05
2018;PC; Europa;Hungria;122912,04;116323,95
2018;Tablets; Europa;Hungria;31573,73;29189,29
2018;TV; Europa;Hungria;15738,74;9929,18
2018;Accesorios; Asia;Indonesia;495475,25;487971,43
2018;Aplicaciones; Asia;Indonesia;1008167,78;755888,20
2018;Celulares; Asia;Indonesia;1934188,56;1678260,25
2018;Musica; Asia;Indonesia;1023982,18;802802,03
2018;PC; Asia;Indonesia;3730220,80;3787914,88
2018;Tablets; Asia;Indonesia;834234,68;871983,80
2018;TV; Asia;Indonesia;343572,97;209961,92
2018;Accesorios; Asia;India;1683058,92;1514753,03
2018;Aplicaciones; Asia;India;2762075,22;1739084,40
2018;Celulares; Asia;India;7441624,14;6314105,33
2018;Musica; Asia;India;3984232,39;2610359,15
2018;PC; Asia;India;13439351,06;11081570,17
2018;Tablets; Asia;India;2923495,20;2350260,84
2018;TV; Asia;India;1184784,90;761647,43
2018;Accesorios; Europa;Irlanda;10110,10;8127,73
2018;Aplicaciones; Europa;Irlanda;15820,44;9961,01
2018;Celulares; Europa;Irlanda;49765,25;42552,90
2018;Musica; Europa;Irlanda;19197,83;12577,89
2018;PC; Europa;Irlanda;52304,30;44131,75
2018;Tablets; Europa;Irlanda;16534,91;14172,78
2018;TV; Europa;Irlanda;7079,86;4719,91
2018;Accesorios; Asia;Iran;200651,73;176764,62
2018;Aplicaciones; Asia;Iran;320765,05;210156,41
2018;Celulares; Asia;Iran;753667,48;586185,82
2018;Musica; Asia;Iran;415700,00;249420,00
2018;PC; Asia;Iran;1018693,41;938949,60
2018;Tablets; Asia;Iran;276719,70;223504,37
2018;TV; Asia;Iran;133575,07;77918,79
2018;Accesorios; Asia;Israel;21436,59;18943,96
2018;Aplicaciones; Asia;Israel;35701,67;20179,20
2018;Celulares; Asia;Israel;90073,01;76826,98
2018;Musica; Asia;Israel;41425,98;27617,32
2018;PC; Asia;Israel;125871,26;102985,57
2018;Tablets; Asia;Israel;31569,00;28061,33
2018;TV; Asia;Israel;14353,74;8112,98
2018;Accesorios; Europa;Italia;138501,26;111866,40
2018;Aplicaciones; Europa;Italia;216492,26;129895,36
2018;Celulares; Europa;Italia;526741,02;451492,30
2018;Musica; Europa;Italia;274164,38;179624,94
2018;PC; Europa;Italia;836201,36;727603,78
2018;Tablets; Europa;Italia;222987,03;182443,93
2018;TV; Europa;Italia;95429,54;61347,56
2018;Accesorios; Asia;Japon;274286,20;246297,81
2018;Aplicaciones; Asia;Japon;400613,60;226433,77
2018;Celulares; Asia;Japon;1351005,44;1146307,64
2018;Musica; Asia;Japon;587937,55;320693,21
2018;PC; Asia;Japon;2539890,22;1975470,17
2018;Tablets; Asia;Japon;381364,90;325281,82
2018;TV; Asia;Japon;179370,78;112937,16
2018;Accesorios; africa;Kenia;104157,94;88762,10
2018;Aplicaciones; africa;Kenia;171965,46;97551,32
2018;Celulares; africa;Kenia;420046,78;347111,38
2018;Musica; africa;Kenia;210887,68;134108,95
2018;PC; africa;Kenia;617418,16;529108,65
2018;Tablets; africa;Kenia;170819,02;145141,94
2018;TV; africa;Kenia;75583,64;51396,87
2018;Accesorios; Asia;Republica de Corea;101101,02;84708,21
2018;Aplicaciones; Asia;Republica de Corea;204046,95;126101,02
2018;Celulares; Asia;Republica de Corea;380332,41;350506,35
2018;Musica; Asia;Republica de Corea;261256,38;168811,81
2018;PC; Asia;Republica de Corea;594775,16;472909,53
2018;Tablets; Asia;Republica de Corea;169935,76;140713,47
2018;TV; Asia;Republica de Corea;72233,68;40188,19
2018;Accesorios; America;Mexico;283423,16;267834,89
2018;Aplicaciones; America;Mexico;494342,72;326815,47
2018;Celulares; America;Mexico;1238256,53;1152422,84
2018;Musica; America;Mexico;593211,27;392178,56
2018;PC; America;Mexico;2161702,08;1920268,61
2018;Tablets; America;Mexico;418165,32;382098,56
2018;TV; America;Mexico;166719,51;109320,36
2018;Accesorios; Asia;Malasia;67460,38;62186,20
2018;Aplicaciones; Asia;Malasia;96284,36;58348,32
2018;Celulares; Asia;Malasia;345367,82;300146,22
2018;Musica; Asia;Malasia;122207,07;75523,97
2018;PC; Asia;Malasia;474236,40;429153,15
2018;Tablets; Asia;Malasia;103161,81;85753,26
2018;TV; Asia;Malasia;44626,18;29548,91
2018;Accesorios; africa;Nigeria;378027,72;339131,86
2018;Aplicaciones; africa;Nigeria;630473,36;367045,14
2018;Celulares; africa;Nigeria;1645926,02;1434661,27
2018;Musica; africa;Nigeria;822963,01;518466,70
2018;PC; africa;Nigeria;2513373,51;2296309,44
2018;Tablets; africa;Nigeria;498631,74;453754,89
2018;TV; africa;Nigeria;252018,48;168417,87
2018;Accesorios; Europa;Noruega;10902,97;9145,56
2018;Aplicaciones; Europa;Noruega;21980,38;12672,17
2018;Celulares; Europa;Noruega;38697,86;34278,16
2018;Musica; Europa;Noruega;22707,01;15035,28
2018;PC; Europa;Noruega;61056,62;53933,35
2018;Tablets; Europa;Noruega;14932,33;11730,17
2018;TV; Europa;Noruega;8506,34;5358,99
2018;Accesorios; America;Peru;79223,42;57374,18
2018;Aplicaciones; America;Peru;128202,76;83190,77
2018;Celulares; America;Peru;265370,74;203549,97
2018;Musica; America;Peru;182442,38;101355,04
2018;PC; America;Peru;492831,38;406017,23
2018;Tablets; America;Peru;99863,20;78482,20
2018;TV; America;Peru;48157,38;32181,17
2018;Accesorios; Asia;Filipinas;201012,11;183244,48
2018;Aplicaciones; Asia;Filipinas;308418,57;208182,54
2018;Celulares; Asia;Filipinas;813545,06;752446,16
2018;Musica; Asia;Filipinas;447273,69;253726,17
2018;PC; Asia;Filipinas;1845003,96;1671395,76
2018;Tablets; Asia;Filipinas;315963,98;284436,27
2018;TV; Asia;Filipinas;133834,48;77914,95
2018;Accesorios; Europa;Polonia;86950,86;81265,61
2018;Aplicaciones; Europa;Polonia;162424,21;93641,09
2018;Celulares; Europa;Polonia;386724,30;334079,90
2018;Musica; Europa;Polonia;169899,80;114399,20
2018;PC; Europa;Polonia;571916,23;526374,75
2018;Tablets; Europa;Polonia;118384,99;101276,45
2018;TV; Europa;Polonia;62760,51;40166,73
2018;Accesorios; Europa;Portugal;20637,19;18316,18
2018;Aplicaciones; Europa;Portugal;38305,00;24870,89
2018;Celulares; Europa;Portugal;104399,91;93000,57
2018;Musica; Europa;Portugal;44003,27;29118,02
2018;PC; Europa;Portugal;180487,98;158618,47
2018;Tablets; Europa;Portugal;30776,85;27942,68
2018;TV; Europa;Portugal;14607,40;8127,02
2018;Accesorios; Asia;Rusia;283580,35;252071,42
2018;Aplicaciones; Asia;Rusia;540608,22;340382,96
2018;Celulares; Asia;Rusia;1069202,93;950402,61
2018;Musica; Asia;Rusia;609039,65;374793,63
2018;PC; Asia;Rusia;2775815,31;2677340,54
2018;Tablets; Asia;Rusia;422053,79;374093,13
2018;TV; Asia;Rusia;197458,82;121513,12
2018;Accesorios; africa;Sudan;92505,13;76708,10
2018;Aplicaciones; africa;Sudan;128208,86;71796,96
2018;Celulares; africa;Sudan;317735,00;260542,70
2018;Musica; africa;Sudan;149649,93;76972,12
2018;PC; africa;Sudan;509853,84;422263,56
2018;Tablets; africa;Sudan;110725,83;92958,20
2018;TV; africa;Sudan;60646,51;38597,17
2018;Accesorios; Europa;Eslovaquia;18319,69;15585,41
2018;Aplicaciones; Europa;Eslovaquia;30667,03;20444,68
2018;Celulares; Europa;Eslovaquia;89064,87;78461,91
2018;Musica; Europa;Eslovaquia;41446,03;24176,85
2018;PC; Europa;Eslovaquia;114686,27;94206,58
2018;Tablets; Europa;Eslovaquia;23451,25;18761,00
2018;TV; Europa;Eslovaquia;13395,36;7813,96
2018;Accesorios; Europa;Suecia;21293,61;18251,67
2018;Aplicaciones; Europa;Suecia;32597,63;19558,58
2018;Celulares; Europa;Suecia;73857,57;61339,34
2018;Musica; Europa;Suecia;52545,44;32335,65
2018;PC; Europa;Suecia;127248,59;109817,28
2018;Tablets; Europa;Suecia;33528,99;28290,09
2018;TV; Europa;Suecia;17090,02;10516,94
2018;Accesorios; Asia;Tailandia;170627,52;139029,83
2018;Aplicaciones; Asia;Tailandia;270450,43;157762,75
2018;Celulares; Asia;Tailandia;729471,80;613682,62
2018;Musica; Asia;Tailandia;315525,50;198664,20
2018;PC; Asia;Tailandia;1119893,32;998165,79
2018;Tablets; Asia;Tailandia;221483,08;184569,23
2018;TV; Asia;Tailandia;122138,90;80022,04
2018;Accesorios; Asia;Turquia;165335,37;145172,52
2018;Aplicaciones; Asia;Turquia;241718,38;161145,58
2018;Celulares; Asia;Turquia;562365,20;492069,55
2018;Musica; Asia;Turquia;309616,80;194943,91
2018;PC; Asia;Turquia;843547,81;731074,77
2018;Tablets; Asia;Turquia;208230,94;165734,83
2018;TV; Asia;Turquia;135077,92;73678,86
2018;Accesorios; africa;Tanzania;125727,37;108737,18
2018;Aplicaciones; africa;Tanzania;183638,15;120314,65
2018;Celulares; africa;Tanzania;462599,92;375316,92
2018;Musica; africa;Tanzania;264631,40;162850,09
2018;PC; africa;Tanzania;932316,77;786642,27
2018;Tablets; africa;Tanzania;159475,24;142327,36
